Player,Date,Opponent,Event,Result,SCBL,SCBA,SCHL,SCHA,SCLL,SCLA,RV,SR,TDL,TDA,TDS,TK ACC
AbuAzaitar,"Sep 22, 2012",Marcin Naruszczka,RFC,L,-,-,-,-,-,-,-,-,-,-,-,-
AbubakarNurmagomedov,"Apr 2, 2016",Matthew Frincu,WSOF 30,W,-,-,-,-,-,-,-,-,-,-,-,-
AbubakarNurmagomedov,"Aug 1, 2015",Jorge Moreno,WSOF 22,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbubakarNurmagomedov,"Aug 16, 2018",Jonatan Westin,PFL 6,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbubakarNurmagomedov,"Dec 18, 2015",Danny Davis Jr.,WSOF 26,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbubakarNurmagomedov,"Dec 21, 2013",Dmitrii Capmari,Union of Veterans of Sport,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbubakarNurmagomedov,"Feb 21, 2013",Adilbek Zhaldoshov,OctagonMMA Warriors,W,-,-,-,-,-,-,-,-,-,-,-,-
AbubakarNurmagomedov,"Feb 21, 2013",Sergei Akinin,OctagonMMA Warriors,W,-,-,-,-,-,-,-,-,-,-,-,-
AbubakarNurmagomedov,"Feb 22, 2015",Vladimir Gunzu,Fight Star,W,-,-,-,-,-,-,-,-,-,-,-,-
AbubakarNurmagomedov,"Jul 3, 2012",Anatoly Safronov,LK,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbubakarNurmagomedov,"Jul 5, 2018",Pavel Kusch,PFL 3,L,-,-,-,-,-,-,-,-,-,-,-,-
AbubakarNurmagomedov,"Jul 7, 2013",Magomed Shakhbanov,Liga Kavkaz,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbubakarNurmagomedov,"Jun 3, 2023",Elizeu Zaleski dos Santos,UFC Fight Night,L,1,1,1,1,4,4,0,0.000,1,8,0,12%
AbubakarNurmagomedov,"Mar 18, 2017",Matt Secor,WSOF 35,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbubakarNurmagomedov,"Mar 27, 2021",Jared Gooden,UFC 260,W,1,1,3,4,0,0,0,0.000,1,5,0,20%
AbubakarNurmagomedov,"Mar 31, 2013",Yuri Grigoryan,Russian MMA Union,W,-,-,-,-,-,-,-,-,-,-,-,-
AbubakarNurmagomedov,"Nov 9, 2019",David Zawada,UFC Fight Night,L,0,0,0,0,0,0,0,0.000,1,1,0,100%
AbubakarNurmagomedov,"Oct 20, 2018",Bojan Velickovic,PFL 10,D,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbubakarNurmagomedov,"Oct 22, 2011",Ibrahim Dzhantukhanov,ProFC,W,-,-,-,-,-,-,-,-,-,-,-,-
AbubakarNurmagomedov,"Oct 22, 2022",Gadzhi Omargadzhiev,UFC 280,W,0,0,3,4,0,0,0,0.000,1,4,0,25%
AbubakarNurmagomedov,"Oct 7, 2016",John Howard,WSOF 33,W,-,-,-,-,-,-,-,-,-,-,-,-
AbubakarNurmagomedov,"Sep 1, 2014",Magomed Mustafaev,Sochi Star Club,L,-,-,-,-,-,-,-,-,-,-,-,-
AbubakarNurmagomedov,"Sep 1, 2014",Richard Totrav,Sochi Star Club,W,-,-,-,-,-,-,-,-,-,-,-,-
AbusMagomedov,"Apr 17, 2010",Sjobbe Clymans,OC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbusMagomedov,"Apr 18, 2015",Donovan Panayiotis,German MMA Championship 6,W,-,-,-,-,-,-,-,-,-,-,-,-
AbusMagomedov,"Apr 22, 2017",Sergio Souza,FFC 29,W,-,-,-,-,-,-,-,-,-,-,-,-
AbusMagomedov,"Apr 26, 2025",Michel Pereira,UFC Fight Night,W,0,0,2,2,1,1,0,0.000,1,4,0,25%
AbusMagomedov,"Aug 16, 2018",Anderson Goncalves,PFL 6,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbusMagomedov,"Dec 19, 2020",Cezary Kesik,KSW 57,W,-,-,-,-,-,-,-,-,-,-,-,-
AbusMagomedov,"Dec 31, 2018",Louis Taylor,PFL 11,L,-,-,-,-,-,-,-,-,-,-,-,-
AbusMagomedov,"Feb 16, 2013",Jessin Ayari,GMC 3,W,-,-,-,-,-,-,-,-,-,-,-,-
AbusMagomedov,"Feb 26, 2010",Nicola di Loreto,OC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbusMagomedov,"Jul 1, 2023",Sean Strickland,UFC Fight Night,L,0,0,0,0,0,0,0,0.000,1,2,0,50%
AbusMagomedov,"Jul 5, 2018",Danillo Villefort,PFL 3,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbusMagomedov,"Jul 6, 2013",Rafal Moks,GMC 4,L,-,-,-,-,-,-,-,-,-,-,-,-
AbusMagomedov,"Jun 1, 2013",Andreas Birgels,SFC 13,W,-,-,-,-,-,-,-,-,-,-,-,-
AbusMagomedov,"Jun 5, 2015",Josip Artukovic,Tempel Fight School,W,-,-,-,-,-,-,-,-,-,-,-,-
AbusMagomedov,"Mar 11, 2017",Aires Benrois,Superior FC 16,W,-,-,-,-,-,-,-,-,-,-,-,-
AbusMagomedov,"Mar 23, 2013",Andreas Stahl,HFC,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbusMagomedov,"May 18, 2024",Warlley Alves,UFC Fight Night,W,2,2,0,0,0,0,0,0.000,6,7,0,86%
AbusMagomedov,"May 21, 2016",Raymond Jarman,Superior FC 14,W,-,-,-,-,-,-,-,-,-,-,-,-
AbusMagomedov,"May 29, 2010",Fahd Jahri,Kiru,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbusMagomedov,"May 4, 2019",Slavis Simeunovic,EMC 3,W,-,-,-,-,-,-,-,-,-,-,-,-
AbusMagomedov,"Nov 26, 2011",Gocha Smoyan,SFC 7,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbusMagomedov,"Nov 27, 2010",Igor Montes,TFS,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbusMagomedov,"Nov 4, 2023",Caio Borralho,UFC Fight Night,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbusMagomedov,"Nov 7, 2015",Mikkel Parlo,German MMA Championship 7,L,-,-,-,-,-,-,-,-,-,-,-,-
AbusMagomedov,"Oct 20, 2018",Sadibou Sy,PFL 10,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbusMagomedov,"Oct 20, 2018",Gasan Umalatov,PFL 10,D,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbusMagomedov,"Oct 26, 2024",Brunno Ferreira,UFC 308,W,0,0,0,0,0,0,0,0.000,4,8,0,50%
AbusMagomedov,"Oct 29, 2016",Mathias Schuck,Superior FC 15,W,-,-,-,-,-,-,-,-,-,-,-,-
AbusMagomedov,"Oct 3, 2015",Manuel Garcia,Merseburger Fight Night 8,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbusMagomedov,"Sep 13, 2014",Rafal Blachuta,GMC 5,W,-,-,-,-,-,-,-,-,-,-,-,-
AbusMagomedov,"Sep 15, 2012",David Rosmon,EMMA 1,W,-,-,-,-,-,-,-,-,-,-,-,-
AbusMagomedov,"Sep 16, 2017",Dan Hope,Superior FC 18,W,-,-,-,-,-,-,-,-,-,-,-,-
AbusMagomedov,"Sep 17, 2011",Bjorn Corsis,SFC 6,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AbusMagomedov,"Sep 23, 2016",Ivica Truscek,FFC 26,W,-,-,-,-,-,-,-,-,-,-,-,-
AbusMagomedov,"Sep 3, 2022",Dustin Stoltzfus,UFC Fight Night,W,0,0,2,2,0,0,0,0.000,0,0,0,0%
AdamFugitt,"Apr 27, 2019",Reno Remigio,X-1 World Events 54,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamFugitt,"Feb 25, 2022",Solomon Renfro,LFA 125,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamFugitt,"Feb 4, 2023",Yusaku Kinoshita,UFC Fight Night,W,1,1,3,3,0,0,0,0.000,4,7,0,57%
AdamFugitt,"Jan 19, 2019",Johnavan Vistante,X-1 World Events 51,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamFugitt,"Jul 19, 2025",Islam Dulatov,UFC 318,L,0,1,1,3,0,0,0,0.000,0,3,0,0%
AdamFugitt,"Jul 30, 2022",Michael Morales,UFC 277,L,2,2,4,8,0,0,0,0.000,1,8,0,12%
AdamFugitt,"Jul 8, 2017",Austin Vanderford,Rogue Promotions Arena Wars,L,-,-,-,-,-,-,-,-,-,-,-,-
AdamFugitt,"Jun 10, 2023",Mike Malott,UFC 289,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdamFugitt,"Jun 15, 2024",Josh Quinlan,UFC Fight Night,W,0,0,0,1,0,0,0,0.000,0,2,0,0%
AdamFugitt,"Mar 11, 2017",Hamza Salim,Prime Fighting 9,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamFugitt,"May 5, 2018",Travis Lebrun,CageSport 51,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamFugitt,"Nov 16, 2019",Devon Brock,PureCombat,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamFugitt,"Oct 8, 2016",Amin Kajtaz,Prime Fighting 8,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamFugitt,"Sep 28, 2018",Kailan Hill,LFA 51,L,-,-,-,-,-,-,-,-,-,-,-,-
AdamFugitt,"Sep 30, 2017",T.J. Koehler,Prime Fighting 10,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamMilstead,"Apr 27, 2012",Nathan Bryant,NAAFS,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamMilstead,"Aug 22, 2015",Lewis Rumsey,GOTC MMA,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamMilstead,"Dec 15, 2018",Mike Rodriguez,UFC Fight Night,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdamMilstead,"Dec 29, 2012",Bobby Gurley,Pinnacle FC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdamMilstead,"Feb 4, 2017",Curtis Blaydes,UFC Fight Night,D,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdamMilstead,"Jan 26, 2013",Tex Trismegistus,Gladiators of the Cage,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamMilstead,"Jul 12, 2014",Nick Smiley,Pinnacle FC,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamMilstead,"Mar 3, 2018",Jordan Johnson,UFC 222,L,3,4,10,15,0,0,0,0.000,0,0,0,0%
AdamMilstead,"May 21, 2011",Dane Bonnigson,NAAFS,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdamMilstead,"May 29, 2016",Chris de la Rocha,UFC Fight Night,W,2,2,7,12,0,0,0,0.000,0,0,0,0%
AdamMilstead,"Sep 21, 2012",DeAndre Billingsley,NAAFS,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdamMilstead,"Sep 26, 2015",Robert Morrow,KOTC,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamWieczorek,"Apr 14, 2018",Arjan Bhullar,UFC Fight Night,W,1,1,0,0,0,0,0,0.000,0,0,0,0%
AdamWieczorek,"Dec 5, 2015",Kevin Wiwatowski,PLMMA 61,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdamWieczorek,"Feb 22, 2014",Ryszard Raszkiewicz,MMAC,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamWieczorek,"Jun 19, 2015",Filip Toe,PLMMA 56,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdamWieczorek,"Mar 14, 2015",Bartosz Jablonski,PLMMA 51,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdamWieczorek,"May 21, 2016",Zoumana Cisse,PLMMA 67,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdamWieczorek,"Nov 18, 2017",Anthony Hamilton,UFC Fight Night,W,11,11,0,0,0,0,0,0.000,0,1,0,0%
AdamWieczorek,"Nov 22, 2014",Andrzej Deberny,FA 10,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdamWieczorek,"Nov 3, 2018",Marcos Rogerio de Lima,UFC 230,L,0,0,0,1,0,0,0,0.000,1,2,0,50%
AdamWieczorek,"Nov 5, 2011",Marcin Tybura,PMMAF,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdamWieczorek,"Nov 5, 2011",Adam Bizon,PMMAF,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdamWieczorek,"Oct 8, 2016",Ernesto Papa,Spartan Fight 5,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdamYandiev,"Dec 20, 2014",Valeri Shpak,Fight Nights,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamYandiev,"Dec 30, 2014",Evgeniy Terekhov,RFP,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamYandiev,"Feb 22, 2015",Artiom Sidorenko,Fight Star,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamYandiev,"Feb 28, 2015",Vladimir Brik,OFS,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamYandiev,"Jun 6, 2015",Valdas Pocevicius,M-1 Challenge 58,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamYandiev,"Mar 29, 2015",Konstantin Skrelya,ProFC 57,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamYandiev,"May 16, 2015",Donald Njatah Nya,OFS,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamYandiev,"May 2, 2015",Dmitriy Adeev,M-1 Challenge 57,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamYandiev,"Oct 10, 2015",Dmitry Voitov,M-1 Challenge 62,W,-,-,-,-,-,-,-,-,-,-,-,-
AdamYandiev,"Sep 15, 2018",Jordan Johnson,UFC Fight Night,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdlanAmagov,"Apr 23, 2010",Shamil Tinagadjiev,ProFC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdlanAmagov,"Apr 25, 2008",Ansar Chalangov,Perm Regional MMA Federation,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdlanAmagov,"Apr 25, 2008",Aleksei Oleinik,Perm Regional MMA Federation,L,-,-,-,-,-,-,-,-,-,-,-,-
AdlanAmagov,"Apr 6, 2013",Chris Spang,UFC on FUEL TV 9,W,0,0,1,6,9,10,0,0.100,6,10,1,60%
AdlanAmagov,"Aug 18, 2012",Keith Berry,Strikeforce,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdlanAmagov,"Dec 18, 2010",Evgeny Erokhin,Draka,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdlanAmagov,"Dec 19, 2009",Maskhat Akhmetov,ProFC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdlanAmagov,"Feb 13, 2010",Denys Liadovyi,ProFC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdlanAmagov,"Jan 7, 2012",Robbie Lawler,Strikeforce,L,-,-,-,-,-,-,-,-,-,-,-,-
AdlanAmagov,"Jul 22, 2011",Ron Stallings,Strikeforce,W,-,-,-,-,-,-,-,-,-,-,-,-
AdlanAmagov,"May 22, 2010",Attila Vegh,APF,D,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdlanAmagov,"Nov 18, 2011",Anthony Smith,Strikeforce,W,-,-,-,-,-,-,-,-,-,-,-,-
AdlanAmagov,"Oct 1, 2010",Aleksandar Radosavljevic,ProFC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdlanAmagov,"Oct 19, 2013",TJ Waldburger,UFC 166,W,2,2,3,5,0,0,0,0.000,0,1,0,0%
AdlanAmagov,"Oct 25, 2008",Besiki Gerenava,ProFC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdlanAmagov,"Sep 25, 2009",Gadzhimurad Antigulov,ProFC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianDiaz,"Aug 15, 2017",Grant Dawson,Dana White's Contender Series,L,0,0,0,0,0,0,0,0.000,1,2,0,50%
AdrianDiaz,"Aug 27, 2016",Sam Toomer,GKO 7,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianDiaz,"Jan 2, 2011",Kenny Quach,LBFN 11,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianDiaz,"Jul 18, 2009",Juan Acevedo,BOTV 1,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianDiaz,"Jun 19, 2014",Olaf Alfonso,TPF 19,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianDiaz,"Mar 18, 2017",Chris Culley,GKO 9,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianDiaz,"Mar 2, 2013",Justin Smitley,Art of War Productions,D,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianDiaz,"May 1, 2011",Luke Adams,LBFN 12,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianDiaz,"May 18, 2017",Cody Gibson,TPF 31,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianDiaz,"May 19, 2012",Isaac DeJesus,UPC Unlimited,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianDiaz,"May 19, 2016",Andres Quintana,TPF 27,W,-,-,-,-,-,-,-,-,-,-,-,-
AdrianDiaz,"May 20, 2011",Damaso Pereira,FFW 3,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianDiaz,"May 3, 2013",Andre Fili,WFC 5,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianDiaz,"Nov 12, 2010",Daniel Romero,Fight Militia MMA,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianDiaz,"Nov 3, 2016",Emilio Chavez,TPF 29,W,-,-,-,-,-,-,-,-,-,-,-,-
AdrianDiaz,"Nov 6, 2014",Isaac DeJesus,TPF 21,W,-,-,-,-,-,-,-,-,-,-,-,-
AdrianDiaz,"Sep 10, 2011",Justin Smitley,UPC Unlimited,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianSerrano,"Jan 20, 1999",Wanderlei Silva,IVC 9,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianSerrano,"Jun 9, 2000",Shonie Carter,UFC 26,L,3,6,0,2,0,0,1,0.000,0,2,0,0%
AdrianSerrano,"May 26, 2007",Hector Urbina,KOTC,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianSerrano,"Oct 2, 1999",Keith Wisniewski,HOOKnSHOOT,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianSerrano,"Sep 29, 2001",Brian Ebersole,TCC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianYanez,"Apr 8, 2023",Rob Font,UFC 287,L,0,0,0,3,0,0,0,0.000,0,0,0,0%
AdrianYanez,"Aug 11, 2020",Brady Huang,Dana White's Contender Series,W,1,1,0,0,0,0,0,0.000,0,0,0,0%
AdrianYanez,"Dec 14, 2024",Daniel Marcos,UFC Fight Night,L,0,0,0,1,0,0,0,0.000,0,1,0,0%
AdrianYanez,"Feb 19, 2016",Ryan Hollis,Bellator 149,W,-,-,-,-,-,-,-,-,-,-,-,-
AdrianYanez,"Jan 25, 2019",Warren Stewart,Fury Fighting Championship 29,W,-,-,-,-,-,-,-,-,-,-,-,-
AdrianYanez,"Jul 11, 2015",D'Nearon Seymore,FF,W,-,-,-,-,-,-,-,-,-,-,-,-
AdrianYanez,"Jul 24, 2021",Randy Costa,UFC Fight Night,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianYanez,"Jun 18, 2022",Tony Kelley,UFC Fight Night,W,1,1,0,1,0,0,0,0.000,0,0,0,0%
AdrianYanez,"Jun 29, 2019",Michael Rodriguez,Fury Fighting Championship 33,W,-,-,-,-,-,-,-,-,-,-,-,-
AdrianYanez,"Mar 14, 2014",Richard Delfin,TCT,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianYanez,"Mar 20, 2021",Gustavo Lopez,UFC Fight Night,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianYanez,"Mar 24, 2017",Domingo Pilarte,LFA 7,L,-,-,-,-,-,-,-,-,-,-,-,-
AdrianYanez,"Mar 9, 2018",Nathan Trepagnier,LFA 35,W,-,-,-,-,-,-,-,-,-,-,-,-
AdrianYanez,"May 18, 2024",Vinicius Salvador,UFC Fight Night,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianYanez,"May 22, 2015",Jake Snyder,FF,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianYanez,"Nov 14, 2014",Levi Mowles,Legacy Fighting Championship 37,L,-,-,-,-,-,-,-,-,-,-,-,-
AdrianYanez,"Nov 14, 2014",Levi Mowles,LFC 37,L,-,-,-,-,-,-,-,-,-,-,-,-
AdrianYanez,"Nov 15, 2019",Kyle Estrada,LFA 78,W,-,-,-,-,-,-,-,-,-,-,-,-
AdrianYanez,"Nov 20, 2021",Davey Grant,UFC Fight Night,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianYanez,"Nov 3, 2017",Trent Meaux,LFA 26,W,-,-,-,-,-,-,-,-,-,-,-,-
AdrianYanez,"Nov 30, 2018",Miles Johns,LFA 55,L,-,-,-,-,-,-,-,-,-,-,-,-
AdrianYanez,"Oct 14, 2023",Jonathan Martinez,UFC Fight Night,L,1,1,2,5,0,0,0,0.000,0,0,0,0%
AdrianYanez,"Oct 31, 2020",Victor Rodriguez,UFC Fight Night,W,0,0,1,1,0,0,0,0.000,0,0,0,0%
AdrianYanez,"Sep 16, 2016",Colin Wright,LFC 59,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AdrianoSantos,"Oct 16, 1998",Tulio Palhares,UFC 17.5,L,0,0,0,0,0,0,1,0.000,2,3,0,67%
AhmadHassanzada,"Apr 8, 2016",Amirzada Oryakhil,HFC 11,W,-,-,-,-,-,-,-,-,-,-,-,-
AhmadHassanzada,"Aug 16, 2022",Nazim Sadykhov,Dana White's Contender Series,L,1,1,0,0,0,0,1,0.000,2,9,0,22%
AhmadHassanzada,"Aug 3, 2018",Samir Mukhlis,SLFC,W,-,-,-,-,-,-,-,-,-,-,-,-
AhmadHassanzada,"Dec 15, 2023",Chasen Blair,CW 165,W,-,-,-,-,-,-,-,-,-,-,-,-
AhmadHassanzada,"Dec 6, 2019",Piotr Birko,NFG 14,L,-,-,-,-,-,-,-,-,-,-,-,-
AhmadHassanzada,"Feb 11, 2022",James Wilson,LFA 124,W,-,-,-,-,-,-,-,-,-,-,-,-
AhmadHassanzada,"Feb 17, 2023",Josh Streacker,LFA 153,L,-,-,-,-,-,-,-,-,-,-,-,-
AhmadHassanzada,"Jan 1, 2021",Abdul Khaliq Ghowsi,Afghanistan Regional,W,-,-,-,-,-,-,-,-,-,-,-,-
AhmadHassanzada,"Jan 31, 2020",Temur Khojamov,TGFC 10,W,-,-,-,-,-,-,-,-,-,-,-,-
AhmadHassanzada,"Jul 28, 2016",Ajmal Safi,HFC 12,W,-,-,-,-,-,-,-,-,-,-,-,-
AhmadHassanzada,"Mar 20, 2021",Rashid Humaev,TGFC 12,W,-,-,-,-,-,-,-,-,-,-,-,-
AhmadHassanzada,"Mar 22, 2024",Aleko Saghliani,Tuff-N-Uff 136,W,-,-,-,-,-,-,-,-,-,-,-,-
AhmadHassanzada,"May 3, 2019",Ardarsher Murodaliev,SLFC,W,-,-,-,-,-,-,-,-,-,-,-,-
AhmadHassanzada,"Oct 26, 2018",Firdavs Nazarov,SLFC,W,-,-,-,-,-,-,-,-,-,-,-,-
AhmadHassanzada,"Sep 17, 2024",Dylan Mantello,Dana White's Contender Series,W,2,2,0,1,0,0,0,0.000,2,12,0,17%
AiemannZahabi,"Feb 19, 2017",Reginaldo Vieira,UFC Fight Night,W,0,0,0,1,0,0,0,0.000,0,0,0,0%
AiemannZahabi,"Feb 20, 2021",Drako Rodriguez,UFC Fight Night,W,1,1,0,1,0,0,0,0.000,0,0,0,0%
AiemannZahabi,"Jul 9, 2022",Ricky Turcios,UFC Fight Night,W,0,0,1,1,0,0,0,0.000,0,0,0,0%
AiemannZahabi,"Jun 10, 2023",Aoriqileng,UFC 289,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AiemannZahabi,"Mar 12, 2016",Kyle Oliveira,Prestige FC 2,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AiemannZahabi,"Mar 13, 2015",Scott Farhat,RMMA,W,-,-,-,-,-,-,-,-,-,-,-,-
AiemannZahabi,"Mar 2, 2024",Javid Basharat,UFC Fight Night,W,0,1,1,1,0,0,0,0.000,0,0,0,0%
AiemannZahabi,"Mar 5, 2014",Phillip Deschambeault,MMAFN,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
AiemannZahabi,"May 10, 2025",José Aldo,UFC 315,W,7,10,1,1,0,0,0,0.000,0,0,0,0%
AiemannZahabi,"May 4, 2019",Vince Morales,UFC Fight Night,L,1,1,0,0,0,0,0,0.000,1,5,0,20%
AiemannZahabi,"Nov 15, 2014",Wesley Bowman,Hybrid Combat,W,-,-,-,-,-,-,-,-,-,-,-,-
AiemannZahabi,"Nov 2, 2024",Pedro Munhoz,UFC Fight Night,W,0,2,0,0,0,0,0,0.000,0,1,0,0%
AiemannZahabi,"Nov 30, 2012",Kyle Vivian,Slamm 1,W,-,-,-,-,-,-,-,-,-,-,-,-
AiemannZahabi,"Nov 4, 2017",Ricardo Ramos,UFC 217,L,6,7,1,2,0,0,1,0.000,0,1,0,0%
AiemannZahabi,"Oct 17, 2015",Jeremy Dichiara,Hybrid Combat,W,-,-,-,-,-,-,-,-,-,-,-,-
AilinPerez,"Aug 21, 2021",Alessandra Tainara,Samurai Fight House 1,W,-,-,-,-,-,-,-,-,-,-,-,-
AilinPerez,"Dec 7, 2018",Laura Ribeiro,CFU,W,-,-,-,-,-,-,-,-,-,-,-,-
AilinPerez,"Feb 12, 2022",Romina Aguirre,Samurai Fight House 3,W,-,-,-,-,-,-,-,-,-,-,-,-
AilinPerez,"Jan 18, 2025",Karol Rosa,UFC 311,W,0,0,2,3,0,0,0,0.000,2,8,0,25%
AilinPerez,"Jul 15, 2023",Ashlee Evans-Smith,UFC Fight Night,W,3,4,9,15,2,4,0,0.000,10,15,0,67%
AilinPerez,"Jun 1, 2024",Joselyne Edwards,UFC 302,W,6,6,1,1,1,1,2,0.000,6,11,0,55%
AilinPerez,"Jun 19, 2019",Fiorella Cardozo,CFU,W,-,-,-,-,-,-,-,-,-,-,-,-
AilinPerez,"Jun 4, 2021",Geyse Yasmin,NFC,W,-,-,-,-,-,-,-,-,-,-,-,-
AilinPerez,"May 22, 2022",Stephanie Bragayrac,Samurai Fight House 4,W,-,-,-,-,-,-,-,-,-,-,-,-
AilinPerez,"Nov 18, 2023",Lucie Pudilova,UFC Fight Night,W,1,1,2,5,0,0,0,0.000,2,8,0,25%
AilinPerez,"Nov 24, 2018",Noemi Galarza,MRWF,W,-,-,-,-,-,-,-,-,-,-,-,-
AilinPerez,"Nov 6, 2021",Tamires Vidal,Samurai Fight House 2,L,-,-,-,-,-,-,-,-,-,-,-,-
AilinPerez,"Sep 28, 2024",Daria Zhelezniakova,UFC Fight Night,W,0,0,1,1,0,0,0,0.000,2,4,0,50%
AilinPerez,"Sep 3, 2022",Stephanie Egger,UFC Fight Night,L,4,4,2,2,0,0,0,0.000,1,3,0,33%
AislingDaly,"Apr 24, 2011",Sheila Gaff,CWFC 41,L,-,-,-,-,-,-,-,-,-,-,-,-
AislingDaly,"Apr 25, 2015",Randa Markos,UFC 186,L,7,7,4,6,1,1,0,0.000,2,5,0,40%
